18,2;4,155;300
18,5;4,165;370
18,8;4,175;210
19,101;4,185;290
19,4;4,18;310
19,7;4,16;280
20;4,16;240
20,3;4,175;320
20,6;4,17;390
20,9;4,15;230
21,2;4,18;240
21,5;4,175;310
21,8;4,175;290
22,1;4,17;230
22,4;4,175;330
22,7;4,165;300
23;4,18;240
23,3;4,175;250
23,6;4,155;210
23,9;4,185;280
24,2;4,18;210
24,5;4,165;280
24,8;4,18;260
25,1;4,18;310
25,401;4,16;240
25,701;4,175;360
26;4,175;230
26,3;4,17;260
26,6;4,24;140
26,9;4,18;280
27,2;4,175;350
